job,year,tag,step,state,exit,minutes,detail,ts,host,session
tier1_science_sample_t1_2020_in05,2020,t1_2020_in05,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""2 rows for 2020/t1_2020_in05, written 00:43:44""; ts=engine-completed@phase4_semantic_finetune_evaluate_2020_2026-09-03T00-43.log",2026-09-03 00:43:51,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,labels,OK,0,12.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_in16/labels] exit=0  elapsed 12.0 min""; ts=run_id-stamp@phase4_semantic_finetune_labels_2020_2026-09-03T00-55.log",2026-09-03 00:44:02,,
tier1_science_sample_t1_2006s_in16,2006s,t1_2006s_in16,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""11MB valid=15.4% maxprob=0.791 p99.9=0.750 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2006s_2026-09-03T00-44.log",2026-09-03 00:44:54,,
tier1_science_sample_t1_2006s_in16,2006s,t1_2006s_in16,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""11MB valid=15.4% maxprob=0.791 p99.9=0.750 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2006s_2026-09-03T00-44.log",2026-09-03 00:44:54,,
tier1_science_sample_t1_2011s_base,2011s,t1_2011s_base,inference,OK,0,4.8,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_base/inference] exit=0  elapsed 4.8 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T00-49.log",2026-09-03 00:45:03,,
tier1_science_sample_t1_2011s_base,2011s,t1_2011s_base,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""62MB valid=9.3% maxprob=0.906 p99.9=0.823 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T00-49.log",2026-09-03 00:49:48,,
tier1_science_sample_t1_2011s_base,2011s,t1_2011s_base,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""62MB valid=9.3% maxprob=0.906 p99.9=0.823 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T00-49.log",2026-09-03 00:49:48,,
tier1_science_sample_t1_2011s_base_s2,2011s,t1_2011s_base_s2,inference,OK,0,5.9,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_base_s2/inference] exit=0  elapsed 5.9 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T00-55.log",2026-09-03 00:49:59,,
tier1_science_sample_t1_2011s_base_s2,2011s,t1_2011s_base_s2,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""59MB valid=9.3% maxprob=0.976 p99.9=0.921 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T00-55.log",2026-09-03 00:55:50,,
tier1_science_sample_t1_2011s_base_s2,2011s,t1_2011s_base_s2,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""59MB valid=9.3% maxprob=0.976 p99.9=0.921 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T00-55.log",2026-09-03 00:55:50,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY:labels,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""citywide: labels step is skipped by design""; ts=engine-completed@phase4_semantic_finetune_labels_2020_2026-09-03T00-55.log",2026-09-03 00:55:52,,
tier1_science_sample_t1_2011s_base_s3,2011s,t1_2011s_base_s3,inference,OK,0,7.6,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_base_s3/inference] exit=0  elapsed 7.6 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-02.log",2026-09-03 00:55:59,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,tile,OK,0,52.9,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_in16/tile] exit=0  elapsed 52.9 min""; ts=run_id-stamp@phase4_semantic_finetune_tile_2020_2026-09-03T01-49.log",2026-09-03 00:56:58,,
tier1_science_sample_t1_2011s_base_s3,2011s,t1_2011s_base_s3,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""62MB valid=9.3% maxprob=0.862 p99.9=0.803 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-02.log",2026-09-03 01:02:58,,
tier1_science_sample_t1_2011s_base_s3,2011s,t1_2011s_base_s3,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""62MB valid=9.3% maxprob=0.862 p99.9=0.803 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-02.log",2026-09-03 01:02:58,,
tier1_science_sample_t1_2011s_add05,2011s,t1_2011s_add05,inference,OK,0,7.3,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_add05/inference] exit=0  elapsed 7.3 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-10.log",2026-09-03 01:03:40,,
tier1_science_sample_t1_2011s_add05,2011s,t1_2011s_add05,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""64MB valid=9.3% maxprob=0.866 p99.9=0.811 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-10.log",2026-09-03 01:10:01,,
tier1_science_sample_t1_2011s_add05,2011s,t1_2011s_add05,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""64MB valid=9.3% maxprob=0.866 p99.9=0.811 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-10.log",2026-09-03 01:10:01,,
tier1_science_sample_t1_2011s_add16,2011s,t1_2011s_add16,inference,OK,0,6.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_add16/inference] exit=0  elapsed 6.0 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-17.log",2026-09-03 01:11:54,,
tier1_science_sample_t1_2011s_add16,2011s,t1_2011s_add16,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""60MB valid=9.3% maxprob=0.815 p99.9=0.760 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-17.log",2026-09-03 01:17:49,,
tier1_science_sample_t1_2011s_add16,2011s,t1_2011s_add16,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""60MB valid=9.3% maxprob=0.815 p99.9=0.760 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-17.log",2026-09-03 01:17:49,,
tier1_science_sample_t1_2011s_in05,2011s,t1_2011s_in05,inference,OK,0,8.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_in05/inference] exit=0  elapsed 8.1 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-25.log",2026-09-03 01:17:58,,
tier1_science_sample_t1_2011s_in05,2011s,t1_2011s_in05,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""59MB valid=9.3% maxprob=0.854 p99.9=0.815 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-25.log",2026-09-03 01:25:56,,
tier1_science_sample_t1_2011s_in05,2011s,t1_2011s_in05,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""59MB valid=9.3% maxprob=0.854 p99.9=0.815 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-25.log",2026-09-03 01:25:56,,
tier1_science_sample_t1_2011s_in16,2011s,t1_2011s_in16,inference,OK,0,8.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_in16/inference] exit=0  elapsed 8.0 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-35.log",2026-09-03 01:27:41,,
tier1_science_sample_t1_2011s_in16,2011s,t1_2011s_in16,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""60MB valid=9.3% maxprob=0.898 p99.9=0.854 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-35.log",2026-09-03 01:35:00,,
tier1_science_sample_t1_2011s_in16,2011s,t1_2011s_in16,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""60MB valid=9.3% maxprob=0.898 p99.9=0.854 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-35.log",2026-09-03 01:35:00,,
tier1_science_sample_t1_2011s_cor05,2011s,t1_2011s_cor05,inference,OK,0,4.2,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_cor05/inference] exit=0  elapsed 4.2 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-38.log",2026-09-03 01:35:43,,
tier1_science_sample_t1_2011s_cor05,2011s,t1_2011s_cor05,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.874 p99.9=0.776 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-38.log",2026-09-03 01:38:59,,
tier1_science_sample_t1_2011s_cor05,2011s,t1_2011s_cor05,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.874 p99.9=0.776 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-38.log",2026-09-03 01:38:59,,
tier1_science_sample_t1_2011s_cor10,2011s,t1_2011s_cor10,inference,OK,0,5.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2011s_cor10/inference] exit=0  elapsed 5.0 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2011s_2026-09-03T01-44.log",2026-09-03 01:39:56,,
tier1_science_sample_t1_2011s_cor10,2011s,t1_2011s_cor10,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.866 p99.9=0.799 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-44.log",2026-09-03 01:44:53,,
tier1_science_sample_t1_2011s_cor10,2011s,t1_2011s_cor10,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.866 p99.9=0.799 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2011s_2026-09-03T01-44.log",2026-09-03 01:44:53,,
tier1_science_sample_t1_2016_base,2016,t1_2016_base,inference,OK,0,5.7,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2016_base/inference] exit=0  elapsed 5.7 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2016_2026-09-03T01-50.log",2026-09-03 01:45:02,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY:tile,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""631 tiles indexed; probed 20 paths, 0 missing""; ts=engine-completed@phase4_semantic_finetune_tile_2020_2026-09-03T01-49.log",2026-09-03 01:49:00,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,train,OK,0,31.7,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_in16/train] exit=0  elapsed 31.7 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2020_2026-09-03T02-21.log",2026-09-03 01:49:54,,
tier1_science_sample_t1_2016_base,2016,t1_2016_base,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.870 p99.9=0.780 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2016_2026-09-03T01-50.log",2026-09-03 01:50:42,,
tier1_science_sample_t1_2016_base,2016,t1_2016_base,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.870 p99.9=0.780 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2016_2026-09-03T01-50.log",2026-09-03 01:50:42,,
tier1_science_sample_t1_2016_add05,2016,t1_2016_add05,inference,OK,0,6.2,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2016_add05/inference] exit=0  elapsed 6.2 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2016_2026-09-03T01-56.log",2026-09-03 01:50:49,,
tier1_science_sample_t1_2016_add05,2016,t1_2016_add05,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""63MB valid=9.3% maxprob=0.965 p99.9=0.925 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2016_2026-09-03T01-56.log",2026-09-03 01:56:57,,
tier1_science_sample_t1_2016_add05,2016,t1_2016_add05,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""63MB valid=9.3% maxprob=0.965 p99.9=0.925 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2016_2026-09-03T01-56.log",2026-09-03 01:56:57,,
tier1_science_sample_t1_2016_add16,2016,t1_2016_add16,inference,OK,0,9.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2016_add16/inference] exit=0  elapsed 9.0 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2016_2026-09-03T02-06.log",2026-09-03 01:58:02,,
tier1_science_sample_t1_2016_add16,2016,t1_2016_add16,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.929 p99.9=0.839 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2016_2026-09-03T02-06.log",2026-09-03 02:06:54,,
tier1_science_sample_t1_2016_add16,2016,t1_2016_add16,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""61MB valid=9.3% maxprob=0.929 p99.9=0.839 [2369x1687 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2016_2026-09-03T02-06.log",2026-09-03 02:06:54,,
tier1_science_sample_t1_2020_add16,2020,t1_2020_add16,inference,OK,0,23.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_add16/inference] exit=0  elapsed 23.1 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2020_2026-09-03T02-31.log",2026-09-03 02:08:51,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""773MB, AE18, run_id ok, drive md5 ok (5s)""; ts=engine-completed@phase4_semantic_finetune_train_2020_2026-09-03T02-21.log",2026-09-03 02:21:27,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,evaluate,OK,0,4.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_in16/evaluate] exit=0  elapsed 4.1 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2020_2026-09-03T02-25.log",2026-09-03 02:21:48,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""steps subset ['labels', 'tile', 'train', 'evaluate'] — no prob raster expected; per-step verifies are the record""; ts=engine-completed@phase4_semantic_finetune_evaluate_2020_2026-09-03T02-25.log",2026-09-03 02:25:52,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""2 rows for 2020/t1_2020_in16, written 02:24:51""; ts=engine-completed@phase4_semantic_finetune_evaluate_2020_2026-09-03T02-25.log",2026-09-03 02:25:52,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,train,OK,0,21.8,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2019n_base/train] exit=0  elapsed 21.8 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2019n_2026-09-03T02-47.log",2026-09-03 02:25:59,,
tier1_science_sample_t1_2020_add16,2020,t1_2020_add16,VERIFY,WEAK_CALIBRATION,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""681MB valid=7.4% maxprob=0.689 p99.9=0.665 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T02-31.log",2026-09-03 02:31:02,,
tier1_science_sample_t1_2020_add16,2020,t1_2020_add16,VERIFY:inference,WEAK_CALIBRATION,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T001427Z.log verdict verbatim: ""681MB valid=7.4% maxprob=0.689 p99.9=0.665 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T02-31.log",2026-09-03 02:31:02,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""1113MB, BE30, run_id ok, drive md5 ok (44s)""; ts=engine-completed@phase4_semantic_finetune_train_2019n_2026-09-03T02-47.log",2026-09-03 02:47:39,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,evaluate,OK,0,2.5,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2019n_base/evaluate] exit=0  elapsed 2.5 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2019n_2026-09-03T02-50.log",2026-09-03 02:48:42,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""steps subset ['train', 'evaluate'] — no prob raster expected; per-step verifies are the record""; ts=engine-completed@phase4_semantic_finetune_evaluate_2019n_2026-09-03T02-50.log",2026-09-03 02:50:59,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""2 rows for 2019n/t1_2019n_base, written 02:49:24""; ts=engine-completed@phase4_semantic_finetune_evaluate_2019n_2026-09-03T02-50.log",2026-09-03 02:50:59,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,train,OK,0,22.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2019n_nir/train] exit=0  elapsed 22.0 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2019n_2026-09-03T03-13.log",2026-09-03 02:51:56,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""1113MB, BE29, run_id ok, drive md5 ok (43s)""; ts=engine-completed@phase4_semantic_finetune_train_2019n_2026-09-03T03-13.log",2026-09-03 03:13:48,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,evaluate,OK,0,3.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log outcome verbatim: ""[tier1_science_sample_t1_2019n_nir/evaluate] exit=0  elapsed 3.0 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2019n_2026-09-03T03-17.log",2026-09-03 03:14:52,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""steps subset ['train', 'evaluate'] — no prob raster expected; per-step verifies are the record""; ts=engine-completed@phase4_semantic_finetune_evaluate_2019n_2026-09-03T03-17.log",2026-09-03 03:17:48,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260902T195556Z.log verdict verbatim: ""2 rows for 2019n/t1_2019n_nir, written 03:17:13""; ts=engine-completed@phase4_semantic_finetune_evaluate_2019n_2026-09-03T03-17.log",2026-09-03 03:17:48,,
tier1_science_sample_t1_2016_in05,2016,t1_2016_in05,inference,OK,0,12.0,,2026-09-03 03:33:55,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_in05,2016,t1_2016_in05,VERIFY,OK,,,60MB valid=9.3% maxprob=0.858 p99.9=0.803 [2369x1687 sample],2026-09-03 03:46:49,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_in05,2016,t1_2016_in05,VERIFY:inference,OK,,,60MB valid=9.3% maxprob=0.858 p99.9=0.803 [2369x1687 sample],2026-09-03 03:46:49,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_in16,2016,t1_2016_in16,inference,OK,0,7.9,,2026-09-03 03:46:50,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_in16,2016,t1_2016_in16,VERIFY:inference,OK,,,61MB valid=9.3% maxprob=0.925 p99.9=0.886 [2369x1687 sample],2026-09-03 03:54:57,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_in16,2016,t1_2016_in16,VERIFY,OK,,,61MB valid=9.3% maxprob=0.925 p99.9=0.886 [2369x1687 sample],2026-09-03 03:55:00,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_nir,2016,t1_2016_nir,inference,OK,0,10.8,,2026-09-03 03:55:52,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_nir,2016,t1_2016_nir,VERIFY,OK,,,61MB valid=9.3% maxprob=0.988 p99.9=0.972 [2369x1687 sample],2026-09-03 04:06:48,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2016_nir,2016,t1_2016_nir,VERIFY:inference,OK,,,61MB valid=9.3% maxprob=0.988 p99.9=0.972 [2369x1687 sample],2026-09-03 04:06:48,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2020_base,2020,t1_2020_base,inference,OK,0,34.9,,2026-09-03 04:06:48,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2020_add05,2020,t1_2020_add05,inference,OK,0,29.0,,2026-09-03 04:41:45,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2020_base,2020,t1_2020_base,VERIFY,OK,,,723MB valid=7.4% maxprob=0.902 p99.9=0.827 [2387x1674 sample],2026-09-03 04:41:45,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2020_base,2020,t1_2020_base,VERIFY:inference,OK,,,723MB valid=7.4% maxprob=0.902 p99.9=0.827 [2387x1674 sample],2026-09-03 04:41:45,09b9030cc9e8,t1gpuF
tier1_science_sample_t1_2020_add05,2020,t1_2020_add05,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""735MB valid=7.4% maxprob=0.921 p99.9=0.819 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T05-10.log",2026-09-03 05:10:05,,
