ref_id,resolver_state,resolver_doi,resolver_reason,splink_top_candidate,splink_top_doi,splink_match_weight,splink_match_probability,agrees_with_resolver
Guo_2018_redeveloping-urban-forest-effect::b26,unresolved,,"doi_title_contained (ratio 0.80 < 0.85; registry title 'Factors influencing long-term street tree survival in Milwaukee, WI, U'; contained 11 words, 0.67 of the longer)",cr::10.1016/j.ufug.2013.05.006,10.1016/j.ufug.2013.05.006,19.132138838503153,0.9999982595899897,False
Guo_2018_redeveloping-urban-forest-effect::b27,unresolved,,"doi_title_contained (ratio 0.82 < 0.85; registry title 'Spatiotemporal patterns of tree canopy cover and socioeconomics in Mel'; contained 10 words, 0.69 of the longer)",cr::10.1016/j.ufug.2015.10.011,10.1016/j.ufug.2015.10.011,19.717101339224307,0.9999988397259867,False
Guo_2018_redeveloping-urban-forest-effect::b28,unresolved,,"doi_title_contained (ratio 0.84 < 0.85; registry title 'Spatial and Temporal Patterns Associated with Permitted Tree Removal i'; contained 9 words, 0.72 of the longer)",cr::10.1080/00330124.2016.1266953,10.1080/00330124.2016.1266953,21.821188052423388,0.9999997301218416,False
Guo_2018_redeveloping-urban-forest-effect::b29,resolved,10.1890/15-1176,via=doi; registry=crossref; ratio=1.00,cr::10.1890/15-1176,10.1890/15-1176,28.538589219947845,0.9999999974353471,True
Guo_2018_redeveloping-urban-forest-effect::b30,resolved,10.1007/s11252-011-0185-4,via=doi; registry=crossref; ratio=1.00,cr::10.1007/s11252-011-0185-4,10.1007/s11252-011-0185-4,22.932209217813245,0.9999998750555112,True
Guo_2018_redeveloping-urban-forest-effect::b31,resolved,10.1046/j.1365-2664.2001.00647.x,via=doi; registry=crossref; ratio=0.99,cr::10.1046/j.1365-2664.2001.00647.x,10.1046/j.1365-2664.2001.00647.x,29.069103936646627,0.999999998224471,True
Guo_2018_redeveloping-urban-forest-effect::b32,resolved,10.1139/er-6-3-4-151,via=doi; registry=crossref; ratio=1.00,cr::10.1139/er-6-3-4-151,10.1139/er-6-3-4-151,27.33213834248042,0.99999999408157,True
Guo_2018_redeveloping-urban-forest-effect::b33,unresolved,,"doi_title_contained (ratio 0.81 < 0.85; registry title 'Million trees Los Angeles canopy cover and benefit assessment'; contained 9 words, 0.68 of the longer)",cr::10.1016/j.landurbplan.2010.08.011,10.1016/j.landurbplan.2010.08.011,20.253154239464518,0.9999991998107371,False
Guo_2018_redeveloping-urban-forest-effect::b34,unresolved,,"best=crossref:0.86:10.32614/cran.package.rpart.plot; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1201/b21179-15,10.1201/b21179-15,-9.052264642117017,0.0018800938600636121,False
Guo_2018_redeveloping-urban-forest-effect::b35,resolved,10.1016/j.ufug.2012.06.003,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.ufug.2012.06.003,10.1016/j.ufug.2012.06.003,23.032484421747547,0.9999998834449048,True
Guo_2018_redeveloping-urban-forest-effect::b36,resolved,10.1016/j.apgeog.2017.02.011,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.apgeog.2017.02.011,10.1016/j.apgeog.2017.02.011,28.917100843201574,0.99999999802719,True
Guo_2018_redeveloping-urban-forest-effect::b37,unresolved,,no_title_or_author (nothing to search on),cr::10.1002/9781119951827.ch2,10.1002/9781119951827.ch2,-2.6821857005999834,0.13480222057154628,False
Guo_2018_redeveloping-urban-forest-effect::b38,resolved,10.48044/jauf.2008.048,via=crossref; ratio=0.99; year=2008,cr::10.48044/jauf.2008.048,10.48044/jauf.2008.048,23.467385365034506,0.9999999137790015,True
Guo_2018_redeveloping-urban-forest-effect::b39,unresolved,,doi_title_mismatch (ratio 0.73 < 0.85; registry title 'Tree and impervious cover change in U.S. cities'),cr::10.1016/j.ufug.2011.11.005,10.1016/j.ufug.2011.11.005,12.899943528053463,0.9998691802732442,False
Guo_2018_redeveloping-urban-forest-effect::b40,resolved,10.1016/j.ufug.2018.03.006,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.ufug.2018.03.006,10.1016/j.ufug.2018.03.006,22.535328301995197,0.9999998354908163,True
Guo_2018_redeveloping-urban-forest-effect::b41,resolved,10.1093/jof/103.8.383,via=crossref; ratio=0.99; year=2005,cr::10.1093/jof/103.8.383,10.1093/jof/103.8.383,25.82117642320304,0.9999999831324748,True
Guo_2018_redeveloping-urban-forest-effect::b42,resolved,10.1016/j.scitotenv.2017.08.103,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.scitotenv.2017.08.103,10.1016/j.scitotenv.2017.08.103,30.65406643736778,0.999999999408157,True
Guo_2018_redeveloping-urban-forest-effect::b43,resolved,10.1016/j.landurbplan.2004.03.009,via=doi; registry=crossref; ratio=0.86,cr::10.1016/s0169-2046(04)00083-0,10.1016/s0169-2046(04)00083-0,22.253154239464518,0.9999997999525643,False
Guo_2018_redeveloping-urban-forest-effect::b44,resolved,10.1016/j.cities.2004.04.002,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.cities.2004.04.002,10.1016/j.cities.2004.04.002,27.284832627702063,0.9999999938842891,True
Guo_2018_redeveloping-urban-forest-effect::b45,resolved,10.1016/j.ufug.2012.09.002,via=doi; registry=crossref; ratio=0.96,cr::10.1016/j.ufug.2012.09.002,10.1016/j.ufug.2012.09.002,17.72164405895865,0.9999953735107594,True
Guo_2018_redeveloping-urban-forest-effect::b46,resolved,10.1016/j.tecto.2016.01.044,via=crossref; ratio=0.99; year=2016,cr::10.1016/j.tecto.2016.01.044,10.1016/j.tecto.2016.01.044,11.266146939771437,0.9995941406669806,True
Guo_2018_redeveloping-urban-forest-effect::b47,unresolved,,"best=crossref:1.00:10.32614/r.manuals; skipped=semanticscholar,arxiv (rate-limited)",cr::10.32614/r.manuals,10.32614/r.manuals,5.86872874275862,0.9831745289837553,False
Guo_2018_redeveloping-urban-forest-effect::b48,resolved,10.1016/j.ufug.2012.06.006,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.ufug.2012.06.006,10.1016/j.ufug.2012.06.006,24.35441251663491,0.9999999533779587,True
Guo_2018_redeveloping-urban-forest-effect::b49,resolved,10.1016/j.ufug.2013.11.004,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.ufug.2013.11.004,10.1016/j.ufug.2013.11.004,24.254876843083995,0.999999950047813,True
Guo_2018_redeveloping-urban-forest-effect::b50,resolved,10.1016/j.jenvman.2015.08.008,via=doi; registry=crossref; ratio=1.00,cr::10.1016/j.jenvman.2015.08.008,10.1016/j.jenvman.2015.08.008,12.329392500433482,0.9998057331707481,True
Guo_2018_redeveloping-urban-forest-effect::b51,resolved,10.1177/2399808317752927,via=crossref; ratio=1.00; year=2018,work::Steenberg_2018_spatio-temporal-analysis-relationship,10.1177/2399808317752927,19.390021520253335,0.9999985444696227,True
Guo_2018_redeveloping-urban-forest-effect::b52,unresolved,,"doi_title_contained (ratio 0.83 < 0.85; registry title 'The re-emergence of indigenous forest in an urban environment, Christc'; contained 10 words, 0.71 of the longer)",cr::10.1078/1618-8667-00031,10.1078/1618-8667-00031,24.338624696411827,0.9999999528649586,False
Guo_2018_redeveloping-urban-forest-effect::b53,resolved,10.48044/jauf.1998.012,via=crossref; ratio=0.94; year=1998,cr::10.48044/jauf.1998.012,10.48044/jauf.1998.012,19.579625054086222,0.9999987237228303,True
Guo_2018_redeveloping-urban-forest-effect::b54,unresolved,,"best=crossref:0.84:10.32614/cran.package.rpart; skipped=semanticscholar,arxiv (rate-limited)",cr::10.32614/cran.package.rpart,10.32614/cran.package.rpart,7.969320015022437,0.9960256496114688,False
Guo_2018_redeveloping-urban-forest-effect::b55,resolved,10.1016/j.landurbplan.2011.02.034,via=doi; registry=crossref; ratio=0.95,cr::10.1016/j.landurbplan.2011.02.034,10.1016/j.landurbplan.2011.02.034,19.187307631307462,0.9999983248868828,True
Guo_2018_redeveloping-urban-forest-effect::b56,resolved,10.1093/forestry/cpq027,via=doi; registry=crossref; ratio=1.00,cr::10.1093/forestry/cpq027,10.1093/forestry/cpq027,28.65406643736778,0.999999997632628,True
Chrisman_1982_theory-cartographic-error-measurement::b0,resolved,10.3133/pp964,via=crossref; ratio=0.87; year=1976,cr::10.3133/pp964,10.3133/pp964,12.18143978422747,0.9997847576396186,True
Chrisman_1982_theory-cartographic-error-measurement::b1,unresolved,,"best=crossref:0.36:10.3998/mpub.14477325.cmp.118; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1002/9780470316481.fmatter,10.1002/9780470316481.fmatter,-9.052264642117017,0.0018800938600636121,False
Chrisman_1982_theory-cartographic-error-measurement::b2,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,-1.3262101098814258,0.28510894328342257,False
Chrisman_1982_theory-cartographic-error-measurement::b3,unresolved,,"best=crossref:0.59:10.1201/b12612-12; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1137/1.9781611970319.ch10,10.1137/1.9781611970319.ch10,-7.633160391912068,0.005011960281328341,False
Chrisman_1982_theory-cartographic-error-measurement::b4,unresolved,,"best=crossref:0.28:10.1559/152304005775194809; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/s0079-8169(08)61525-1,10.1016/s0079-8169(08)61525-1,-7.633160391912068,0.005011960281328341,False
Chrisman_1982_theory-cartographic-error-measurement::b5,resolved,10.3138/fm57-6770-u75u-7727,via=crossref; ratio=1.00; year=1973,cr::10.3138/fm57-6770-u75u-7727,10.3138/fm57-6770-u75u-7727,17.612798612181802,0.9999950109581909,True
Chrisman_1982_theory-cartographic-error-measurement::b6,unresolved,,"best=crossref:1.00:10.1002/9781118445112.stat03896; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/2529186,10.2307/2529186,1.5741670148176283,0.7485943406049587,False
Chrisman_1982_theory-cartographic-error-measurement::b7,unresolved,,"best=crossref:0.75:10.2307/1796510; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/1796510,10.2307/1796510,-0.8058716582806128,0.3638743090653483,False
Chrisman_1982_theory-cartographic-error-measurement::b8,unresolved,,"best=crossref:0.84:10.3133/ofr77555; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3133/ofr77555,10.3133/ofr77555,-5.143234152706832,0.02751781209753802,False
Chrisman_1982_theory-cartographic-error-measurement::b9,unresolved,,"best=crossref:0.83:10.3133/pp1059; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3133/pp1059,10.3133/pp1059,12.766402284948626,0.9998564947969462,False
Chrisman_1982_theory-cartographic-error-measurement::b10,unresolved,,"best=crossref:0.34:10.1021/acs.nanolett.8b04182.s001; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1525/9780520313880-010,10.1525/9780520313880-010,-10.981176683640463,0.0004944491571191531,False
Chrisman_1982_theory-cartographic-error-measurement::b11,unresolved,,"best=crossref:0.47:10.21034/dp.75; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1093/oxfordjournals.aob.a084076,10.1093/oxfordjournals.aob.a084076,-9.562072433435516,0.001321159418621157,False
Chrisman_1982_theory-cartographic-error-measurement::b12,unresolved,,"best=crossref:0.64:10.31979/etd.vpw4-acfs; skipped=semanticscholar,arxiv (rate-limited)",cr::10.5962/bhl.title.134785,10.5962/bhl.title.134785,-9.052264642117017,0.0018800938600636121,False
Chrisman_1982_theory-cartographic-error-measurement::b13,unresolved,,"best=crossref:0.63:10.4135/9781412953962.n141; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3138/9781487599973-002,10.3138/9781487599973-002,-7.633160391912068,0.005011960281328341,False
Chrisman_1982_theory-cartographic-error-measurement::b14,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,0.09289414032352168,0.5160917685642633,False
Foody_2010_assessing-accuracy-land-cover-change::b0,resolved,10.1126/science.1070656,via=crossref; ratio=1.00; year=2002,cr::10.1126/science.1070656,10.1126/science.1070656,31.23902893808894,0.999999999605438,True
Foody_2010_assessing-accuracy-land-cover-change::b1,resolved,10.1111/j.0006-341x.2004.00187.x,via=crossref; ratio=1.00; year=2004,cr::10.1111/j.0006-341x.2004.00187.x,10.1111/j.0006-341x.2004.00187.x,28.109745921143972,0.9999999965475825,True
Foody_2010_assessing-accuracy-land-cover-change::b2,resolved,10.1111/j.0006-341x.2001.00610.x,via=crossref; ratio=1.00; year=2001,cr::10.1111/j.0006-341x.2001.00610.x,10.1111/j.0006-341x.2001.00610.x,27.216661125060483,0.9999999935883676,True
Foody_2010_assessing-accuracy-land-cover-change::b3,resolved,10.1002/sim.1058,via=crossref; ratio=1.00; year=2002,cr::10.1002/sim.1058,10.1002/sim.1058,27.284832627702063,0.9999999938842891,True
Foody_2010_assessing-accuracy-land-cover-change::b4,resolved,10.1109/tgrs.2004.843074,via=crossref; ratio=1.00; year=2005,cr::10.1109/tgrs.2004.843074,10.1109/tgrs.2004.843074,27.917100843201574,0.9999999960543801,True
Foody_2010_assessing-accuracy-land-cover-change::b5,resolved,10.1111/0081-1750.00050,via=crossref; ratio=0.98; year=1998,cr::10.1111/0081-1750.00050,10.1111/0081-1750.00050,14.191832143301172,0.9999465669917823,True
Foody_2010_assessing-accuracy-land-cover-change::b6,resolved,10.1080/01431160802562263,via=crossref; ratio=0.99; year=2009,cr::10.1080/01431160802562263,10.1080/01431160802562263,27.13050448131077,0.9999999931938056,True
Foody_2010_assessing-accuracy-land-cover-change::b7,resolved,10.1080/10106040701596767,via=crossref; ratio=1.00; year=2008,cr::10.1080/10106040701596767,10.1080/10106040701596767,26.846711515310176,0.9999999917141981,True
Foody_2010_assessing-accuracy-land-cover-change::b8,resolved,10.1016/j.landusepol.2007.11.008,via=crossref; ratio=0.99; year=2008,cr::10.1016/j.landusepol.2007.11.008,10.1016/j.landusepol.2007.11.008,26.595172748314212,0.9999999901359501,True
Foody_2010_assessing-accuracy-land-cover-change::b9,resolved,10.1016/j.prevetmed.2004.12.005,via=crossref; ratio=1.00; year=2005,cr::10.1016/j.prevetmed.2004.12.005,10.1016/j.prevetmed.2004.12.005,29.65406643736778,0.999999998816314,True
Foody_2010_assessing-accuracy-land-cover-change::b10,resolved,10.1016/j.rse.2009.07.011,via=crossref; ratio=0.98; year=2009,cr::10.1016/j.rse.2009.07.011,10.1016/j.rse.2009.07.011,28.46102154249381,0.9999999972936822,True
Foody_2010_assessing-accuracy-land-cover-change::b11,resolved,10.1016/j.patrec.2004.06.002,via=crossref; ratio=1.00; year=2004,cr::10.1016/j.patrec.2004.06.002,10.1016/j.patrec.2004.06.002,25.135741129676916,0.9999999728738633,True
Foody_2010_assessing-accuracy-land-cover-change::b12,resolved,10.1109/tgrs.2008.2007741,via=crossref; ratio=1.00; year=2009,cr::10.1109/tgrs.2008.2007741,10.1109/tgrs.2008.2007741,26.457669224564277,0.9999999891495451,True
Foody_2010_assessing-accuracy-land-cover-change::b13,resolved,10.1109/tgrs.2008.2011983,via=crossref; ratio=1.00; year=2009,cr::10.1109/tgrs.2008.2011983,10.1109/tgrs.2008.2011983,26.457669224564277,0.9999999891495451,True
Foody_2010_assessing-accuracy-land-cover-change::b14,unresolved,,"best=crossref:0.72:10.1093/oxfordjournals.aje.a120609; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1093/oxfordjournals.aje.a120609,10.1093/oxfordjournals.aje.a120609,24.854923514064595,0.9999999670449126,False
Foody_2010_assessing-accuracy-land-cover-change::b15,resolved,10.1080/01431160802672864,via=crossref; ratio=1.00; year=2009,cr::10.1080/01431160802672864,10.1080/01431160802672864,27.715466982031923,0.999999995462537,True
Foody_2010_assessing-accuracy-land-cover-change::b16,resolved,10.14358/pers.69.4.369,via=crossref; ratio=1.00; year=2003,cr::10.14358/pers.69.4.369,10.14358/pers.69.4.369,24.378584283980388,0.9999999541525845,True
Foody_2010_assessing-accuracy-land-cover-change::b17,ambiguous,,2 distinct works accepted at crossref,cr::10.1080/014311600210092,10.1080/014311600210092,26.69987012698091,0.9999999908264336,False
Foody_2010_assessing-accuracy-land-cover-change::b18,unresolved,,"best=crossref:0.57:10.1068/b31135; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1068/b31135,10.1068/b31135,17.576714340300924,0.9999948846007348,False
Foody_2010_assessing-accuracy-land-cover-change::b19,unresolved,,"best=crossref:0.64:10.1201/b19355-47; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2172/108147,10.2172/108147,-9.052264642117017,0.0018800938600636121,False
Foody_2010_assessing-accuracy-land-cover-change::b20,resolved,10.1016/0034-4257(91)90048-b,via=crossref; ratio=1.00; year=1991,cr::10.1016/0034-4257(91)90048-b,10.1016/0034-4257(91)90048-b,26.609672318009327,0.9999999902345906,True
Foody_2010_assessing-accuracy-land-cover-change::b21,unresolved,,"best=crossref:0.38:10.1201/9781420055139-12; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1201/9781420048568,10.1201/9781420048568,4.591998793573516,0.9601868643619115,False
Foody_2010_assessing-accuracy-land-cover-change::b22,resolved,10.1890/1051-0761(1997)007[0753:trbluc]2.0.co;2,via=crossref; ratio=1.00; year=1997,cr::10.1890/1051-0761(1997)007[0753:trbluc]2.0.co;2,10.1890/1051-0761(1997)007[0753:trbluc]2.0.co;2,27.381047942961366,0.9999999942788511,True
Foody_2010_assessing-accuracy-land-cover-change::b23,unresolved,,"best=crossref:0.97:10.1073/pnas.182560099; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1073/pnas.182560099,10.1073/pnas.182560099,15.197580283438878,0.9999733890170925,False
Foody_2010_assessing-accuracy-land-cover-change::b24,resolved,10.1177/0309133307079054,via=crossref; ratio=1.00; year=2007,cr::10.1177/0309133307079054,10.1177/0309133307079054,25.89873303285872,0.9999999840152997,True
Foody_2010_assessing-accuracy-land-cover-change::b25,ambiguous,,2 distinct works accepted at crossref,cr::10.1002/1097-0215(20001215)88:6<1003::aid-ijc26>3.0.co;2-9,10.1002/1097-0215(20001215)88:6<1003::aid-ijc26>3.0.co;2-9,28.33213834248042,0.999999997040785,False
Foody_2010_assessing-accuracy-land-cover-change::b26,resolved,10.1016/s0167-5877(01)00226-4,via=crossref; ratio=1.00; year=2001,cr::10.1016/s0167-5877(01)00226-4,10.1016/s0167-5877(01)00226-4,27.737814290695614,0.9999999955322807,True
Foody_2010_assessing-accuracy-land-cover-change::b27,resolved,10.1016/s0167-5877(00)00117-3,via=crossref; ratio=1.00; year=2000,cr::10.1016/s0167-5877(00)00117-3,10.1016/s0167-5877(00)00117-3,27.069103936646627,0.9999999928978841,True
Foody_2010_assessing-accuracy-land-cover-change::b28,resolved,10.1029/153gm03,via=crossref; ratio=1.00; year=2004,cr::10.1029/153gm03,10.1029/153gm03,21.84945313889063,0.9999997353577981,True
Foody_2010_assessing-accuracy-land-cover-change::b29,resolved,10.2307/2531499,via=crossref; ratio=1.00; year=1989,cr::10.2307/2531499,10.2307/2531499,28.069103936646627,0.999999996448942,True
Foody_2010_assessing-accuracy-land-cover-change::b30,resolved,10.1017/s0376892997000088,via=crossref; ratio=1.00; year=1997,cr::10.1017/s0376892997000088,10.1017/s0376892997000088,28.23902893808894,0.999999996843504,True
Foody_2010_assessing-accuracy-land-cover-change::b31,unresolved,,"best=crossref:0.79:10.1016/s0034-4257(01)00295-4; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/s0034-4257(01)00295-4,10.1016/s0034-4257(01)00295-4,19.445799317406916,0.9999985996696305,False
Foody_2010_assessing-accuracy-land-cover-change::b32,resolved,10.1080/01431160701442120,via=crossref; ratio=1.00; year=2008,cr::10.1080/01431160701442120,10.1080/01431160701442120,25.624319093973728,0.9999999806664625,True
Foody_2010_assessing-accuracy-land-cover-change::b33,resolved,10.1080/01431160902755346,via=crossref; ratio=1.00; year=2009,cr::10.1080/01431160902755346,10.1080/01431160902755346,24.90811205997432,0.9999999682377602,True
Foody_2010_assessing-accuracy-land-cover-change::b34,resolved,10.1177/0309133306071143,via=crossref; ratio=1.00; year=2006,cr::10.1177/0309133306071143,10.1177/0309133306071143,24.960133577522864,0.999999969362658,True
Foody_2010_assessing-accuracy-land-cover-change::b35,resolved,10.1080/01431160310001619607,via=crossref; ratio=1.00; year=2004,cr::10.1080/01431160310001619607,10.1080/01431160310001619607,27.595172748314212,0.9999999950679751,True
Foody_2010_assessing-accuracy-land-cover-change::b36,resolved,10.1016/s0167-5877(00)00119-7,via=crossref; ratio=1.00; year=2000,cr::10.1016/s0167-5877(00)00119-7,10.1016/s0167-5877(00)00119-7,28.069103936646627,0.999999996448942,True
Foody_2010_assessing-accuracy-land-cover-change::b37,resolved,10.1111/j.0006-341x.2000.01055.x,via=crossref; ratio=1.00; year=2000,cr::10.1111/j.0006-341x.2000.01055.x,10.1111/j.0006-341x.2000.01055.x,29.431674016031334,0.999999998619033,True
Foody_2010_assessing-accuracy-land-cover-change::b38,unresolved,,"best=crossref:0.70:10.1093/oxfordjournals.aje.a120609; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1093/oxfordjournals.aje.a120610,10.1093/oxfordjournals.aje.a120610,24.854923514064595,0.9999999670449126,False
Foody_2010_assessing-accuracy-land-cover-change::b39,resolved,10.1111/1467-9876.00389,via=crossref; ratio=1.00; year=2003,cr::10.1111/1467-9876.00389,10.1111/1467-9876.00389,20.487267730097944,0.9999993196731856,True
Foody_2010_assessing-accuracy-land-cover-change::b40,resolved,10.1177/0309133308093606,via=crossref; ratio=1.00; year=2008,cr::10.1177/0309133308093606,10.1177/0309133308093606,25.783255815438782,0.9999999826832413,True
Foody_2010_assessing-accuracy-land-cover-change::b41,ambiguous,,2 distinct works accepted at crossref,cr::10.1191/096228000701555127,10.1191/096228000701555127,26.489035918663408,0.9999999893829069,False
Foody_2010_assessing-accuracy-land-cover-change::b42,resolved,10.1080/13658810210157822,via=crossref; ratio=1.00; year=2003,cr::10.1080/13658810210157822,10.1080/13658810210157822,27.917100843201574,0.9999999960543801,True
Foody_2010_assessing-accuracy-land-cover-change::b43,unresolved,,"best=crossref:1.00:10.1002/sim.819.abs; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1002/sim.819.abs,10.1002/sim.819.abs,21.267954915794334,0.9999996039888154,False
Foody_2010_assessing-accuracy-land-cover-change::b44,resolved,10.1016/j.rse.2007.11.013,via=crossref; ratio=0.88; year=2008,cr::10.1016/j.rse.2007.11.013,10.1016/j.rse.2007.11.013,20.445799317406912,0.999999299834325,True
Foody_2010_assessing-accuracy-land-cover-change::b45,resolved,10.1109/tgrs.2006.871219,via=crossref; ratio=0.88; year=2006,cr::10.1109/tgrs.2006.871219,10.1109/tgrs.2006.871219,26.830923695087098,0.9999999916230263,True
Foody_2010_assessing-accuracy-land-cover-change::b46,ambiguous,,2 distinct works accepted at crossref,cr::10.1191/096228098671192352,10.1191/096228098671192352,26.79608544224021,0.9999999914182767,False
Foody_2010_assessing-accuracy-land-cover-change::b47,resolved,10.1111/j.1475-4959.2005.00153.x,via=crossref; ratio=0.99; year=2005,cr::10.1111/j.1475-4959.2005.00153.x,10.1111/j.1475-4959.2005.00153.x,31.23902893808894,0.999999999605438,True
Foody_2010_assessing-accuracy-land-cover-change::b48,resolved,10.1080/00049158.2008.10675038,via=crossref; ratio=1.00; year=2008,cr::10.1080/00049158.2008.10675038,10.1080/00049158.2008.10675038,29.33213834248042,0.9999999985203926,True
Foody_2010_assessing-accuracy-land-cover-change::b49,resolved,10.1016/j.rse.2008.08.018,via=crossref; ratio=1.00; year=2009,cr::10.1016/j.rse.2008.08.018,10.1016/j.rse.2008.08.018,27.95362671922669,0.9999999961530205,True
Foody_2010_assessing-accuracy-land-cover-change::b50,resolved,10.1080/014311600750020000,via=crossref; ratio=1.00; year=2000,cr::10.1080/014311600750020000,10.1080/014311600750020000,27.284832627702063,0.9999999938842891,True
Foody_2010_assessing-accuracy-land-cover-change::b51,resolved,10.1016/j.rse.2008.07.018,via=crossref; ratio=1.00; year=2009,cr::10.1016/j.rse.2008.07.018,10.1016/j.rse.2008.07.018,27.95362671922669,0.9999999961530205,True
Foody_2010_assessing-accuracy-land-cover-change::b52,unresolved,,no_title_or_author (nothing to search on),cr::10.1090/s0002-9947-99-01981-9,10.1090/s0002-9947-99-01981-9,-9.052264642117017,0.0018800938600636121,False
Foody_2010_assessing-accuracy-land-cover-change::b53,resolved,10.1126/science.316.5824.536,via=crossref; ratio=1.00; year=2007,cr::10.1126/science.316.5824.536,10.1126/science.316.5824.536,31.23902893808894,0.999999999605438,True
Foody_2010_assessing-accuracy-land-cover-change::b54,unresolved,,"best=crossref:0.57:10.7287/peerj.9246v0.2/reviews/1; skipped=semanticscholar,arxiv (rate-limited)",work::Liu_2009_effects-different-classification-models,10.1080/01431160903131018,-2.8112887221731544,0.12470207173878399,False
Foody_2010_assessing-accuracy-land-cover-change::b55,resolved,10.1080/0143116031000150004,via=crossref; ratio=1.00; year=2004,cr::10.1080/0143116031000150004,10.1080/0143116031000150004,24.0716107922572,0.999999943281716,True
Foody_2010_assessing-accuracy-land-cover-change::b56,resolved,10.14358/pers.74.3.311,via=crossref; ratio=1.00; year=2008,cr::10.14358/pers.74.3.311,10.14358/pers.74.3.311,26.838015902617684,0.9999999916641059,True
Foody_2010_assessing-accuracy-land-cover-change::b57,resolved,10.1016/j.rse.2006.06.018,via=crossref; ratio=0.99; year=2006,cr::10.1016/j.rse.2006.06.018,10.1016/j.rse.2006.06.018,25.43988601478575,0.9999999780299414,True
Foody_2010_assessing-accuracy-land-cover-change::b58,unresolved,,"best=crossref:1.00:10.1007/978-1-4757-5644-9_9; skipped=semanticscholar,arxiv (rate-limited)",cr::10.4135/9781412984720.n2,10.4135/9781412984720.n2,-2.7131074637900614,0.1323219475278147,False
Foody_2010_assessing-accuracy-land-cover-change::b59,resolved,10.1080/01431160600784291,via=crossref; ratio=1.00; year=2006,cr::10.1080/01431160600784291,10.1080/01431160600784291,28.23902893808894,0.999999996843504,True
Foody_2010_assessing-accuracy-land-cover-change::b60,resolved,10.1080/01431160500106975,via=crossref; ratio=1.00; year=2006,cr::10.1080/01431160500106975,10.1080/01431160500106975,28.23902893808894,0.999999996843504,True
Foody_2010_assessing-accuracy-land-cover-change::b61,resolved,10.1111/j.1365-2486.2009.01939.x,via=crossref; ratio=1.00; year=2009,cr::10.1111/j.1365-2486.2009.01939.x,10.1111/j.1365-2486.2009.01939.x,27.381047942961366,0.9999999942788511,True
Foody_2010_assessing-accuracy-land-cover-change::b62,resolved,10.1017/s1466252307001314,via=crossref; ratio=1.00; year=2008,cr::10.1017/s1466252307001314,10.1017/s1466252307001314,15.458116179314278,0.9999777856451028,True
Foody_2010_assessing-accuracy-land-cover-change::b63,resolved,10.1086/514996,via=crossref; ratio=0.89; year=1998,cr::10.1086/514996,10.1086/514996,15.098722738909691,0.9999715016850003,True
Foody_2010_assessing-accuracy-land-cover-change::b64,resolved,10.1080/01431160500117865,via=crossref; ratio=1.00; year=2005,cr::10.1080/01431160500117865,10.1080/01431160500117865,28.538589219947845,0.9999999974353471,True
Foody_2010_assessing-accuracy-land-cover-change::b65,resolved,10.1023/a:1025163108959,via=crossref; ratio=1.00; year=2003,cr::10.1023/a:1025163108959,10.1023/a:1025163108959,26.194634818730485,0.9999999869794542,True
Foody_2010_assessing-accuracy-land-cover-change::b66,resolved,10.1093/biostatistics/kxl038,via=crossref; ratio=1.00; year=2006,cr::10.1093/biostatistics/kxl038,10.1093/biostatistics/kxl038,23.33075859430352,0.9999999052145229,True
Foody_2010_assessing-accuracy-land-cover-change::b67,resolved,10.1080/17474230903222473,via=crossref; ratio=1.00; year=2010,cr::10.1080/17474230903222473,10.1080/17474230903222473,25.368664218505533,0.9999999769181236,True
